0.4170334,0.7458782,-9.809212E-05;0.4469641,0.5964769,0.01688948;0.5092691,0.5041982,0.03292761;0.5661104,0.4404837,0.06180099;0.6032254,0.3926566,0.1003878;0.6500033,0.6114344,-0.01225588;0.7649246,0.5532324,0.02688998;0.8276694,0.5190151,0.0614077;0.8678371,0.4901301,0.08774086;0.6609455,0.7000526,0.02551635;0.7895722,0.6464306,0.0629181;0.8573433,0.6096472,0.09445508;0.8966435,0.5850731,0.1145789;0.6511005,0.7678354,0.07490157;0.7634852,0.7265451,0.118781;0.8286715,0.6933745,0.1508235;0.8662602,0.6683652,0.173583;0.6288115,0.8196003,0.1303289;0.7171113,0.8066961,0.1681949;0.7629986,0.7899587,0.1895878;0.791413,0.7755202,0.2058349;
0.4170334,0.7458782,-9.809212E-05;0.4469641,0.5964769,0.01688948;0.5092691,0.5041982,0.03292761;0.5661104,0.4404837,0.06180099;0.6032254,0.3926566,0.1003878;0.6500033,0.6114344,-0.01225588;0.7649246,0.5532324,0.02688998;0.8276694,0.5190151,0.0614077;0.8678371,0.4901301,0.08774086;0.6609455,0.7000526,0.02551635;0.7895722,0.6464306,0.0629181;0.8573433,0.6096472,0.09445508;0.8966435,0.5850731,0.1145789;0.6511005,0.7678354,0.07490157;0.7634852,0.7265451,0.118781;0.8286715,0.6933745,0.1508235;0.8662602,0.6683652,0.173583;0.6288115,0.8196003,0.1303289;0.7171113,0.8066961,0.1681949;0.7629986,0.7899587,0.1895878;0.791413,0.7755202,0.2058349;
0.4170334,0.7458782,-9.809212E-05;0.4469641,0.5964769,0.01688948;0.5092691,0.5041982,0.03292761;0.5661104,0.4404837,0.06180099;0.6032254,0.3926566,0.1003878;0.6500033,0.6114344,-0.01225588;0.7649246,0.5532324,0.02688998;0.8276694,0.5190151,0.0614077;0.8678371,0.4901301,0.08774086;0.6609455,0.7000526,0.02551635;0.7895722,0.6464306,0.0629181;0.8573433,0.6096472,0.09445508;0.8966435,0.5850731,0.1145789;0.6511005,0.7678354,0.07490157;0.7634852,0.7265451,0.118781;0.8286715,0.6933745,0.1508235;0.8662602,0.6683652,0.173583;0.6288115,0.8196003,0.1303289;0.7171113,0.8066961,0.1681949;0.7629986,0.7899587,0.1895878;0.791413,0.7755202,0.2058349;
0.4107873,0.7478222,-0.0001031673;0.4445778,0.5926316,0.01462047;0.5065402,0.5011334,0.0330612;0.5655059,0.440848,0.06312786;0.6016198,0.3982553,0.1072774;0.646188,0.6111387,-0.008164912;0.7612275,0.554997,0.02568989;0.8225892,0.5195464,0.05600399;0.8619173,0.4877326,0.07996479;0.6563942,0.6983588,0.02796833;0.7861052,0.6451888,0.05887245;0.8535936,0.608319,0.08460507;0.8945415,0.5807135,0.09968337;0.6456782,0.7652789,0.07405847;0.7584343,0.7234828,0.111345;0.8235233,0.6916349,0.1383423;0.8623701,0.6640278,0.1570163;0.6220614,0.8168601,0.1252206;0.707017,0.8062235,0.1560092;0.7513963,0.7916409,0.1734998;0.7799139,0.7755809,0.1874791;
0.4107873,0.7478222,-0.0001031673;0.4445778,0.5926316,0.01462047;0.5065402,0.5011334,0.0330612;0.5655059,0.440848,0.06312786;0.6016198,0.3982553,0.1072774;0.646188,0.6111387,-0.008164912;0.7612275,0.554997,0.02568989;0.8225892,0.5195464,0.05600399;0.8619173,0.4877326,0.07996479;0.6563942,0.6983588,0.02796833;0.7861052,0.6451888,0.05887245;0.8535936,0.608319,0.08460507;0.8945415,0.5807135,0.09968337;0.6456782,0.7652789,0.07405847;0.7584343,0.7234828,0.111345;0.8235233,0.6916349,0.1383423;0.8623701,0.6640278,0.1570163;0.6220614,0.8168601,0.1252206;0.707017,0.8062235,0.1560092;0.7513963,0.7916409,0.1734998;0.7799139,0.7755809,0.1874791;
0.4107873,0.7478222,-0.0001031673;0.4445778,0.5926316,0.01462047;0.5065402,0.5011334,0.0330612;0.5655059,0.440848,0.06312786;0.6016198,0.3982553,0.1072774;0.646188,0.6111387,-0.008164912;0.7612275,0.554997,0.02568989;0.8225892,0.5195464,0.05600399;0.8619173,0.4877326,0.07996479;0.6563942,0.6983588,0.02796833;0.7861052,0.6451888,0.05887245;0.8535936,0.608319,0.08460507;0.8945415,0.5807135,0.09968337;0.6456782,0.7652789,0.07405847;0.7584343,0.7234828,0.111345;0.8235233,0.6916349,0.1383423;0.8623701,0.6640278,0.1570163;0.6220614,0.8168601,0.1252206;0.707017,0.8062235,0.1560092;0.7513963,0.7916409,0.1734998;0.7799139,0.7755809,0.1874791;
0.4103473,0.740472,-8.890814E-05;0.4449874,0.5893135,0.01875291;0.5063294,0.4982367,0.03738146;0.564214,0.4359086,0.06597437;0.5975667,0.3914594,0.1073426;0.6441905,0.6054816,-0.002888547;0.7579801,0.5486876,0.02771557;0.8182393,0.5145118,0.05567953;0.8576642,0.485984,0.0791464;0.6548499,0.6904516,0.0289128;0.7840722,0.6383364,0.05679767;0.8514016,0.6023201,0.08000974;0.8941935,0.575409,0.09497845;0.6447631,0.7573227,0.0715488;0.7565404,0.7187742,0.1049801;0.8210915,0.6887472,0.1308981;0.8617989,0.6625528,0.1495278;0.6215183,0.8112135,0.1182508;0.7039683,0.8033947,0.144611;0.7476768,0.7894288,0.1587285;0.7779412,0.7725152,0.1702033;
0.4103473,0.740472,-8.890814E-05;0.4449874,0.5893135,0.01875291;0.5063294,0.4982367,0.03738146;0.564214,0.4359086,0.06597437;0.5975667,0.3914594,0.1073426;0.6441905,0.6054816,-0.002888547;0.7579801,0.5486876,0.02771557;0.8182393,0.5145118,0.05567953;0.8576642,0.485984,0.0791464;0.6548499,0.6904516,0.0289128;0.7840722,0.6383364,0.05679767;0.8514016,0.6023201,0.08000974;0.8941935,0.575409,0.09497845;0.6447631,0.7573227,0.0715488;0.7565404,0.7187742,0.1049801;0.8210915,0.6887472,0.1308981;0.8617989,0.6625528,0.1495278;0.6215183,0.8112135,0.1182508;0.7039683,0.8033947,0.144611;0.7476768,0.7894288,0.1587285;0.7779412,0.7725152,0.1702033;
0.4103473,0.740472,-8.890814E-05;0.4449874,0.5893135,0.01875291;0.5063294,0.4982367,0.03738146;0.564214,0.4359086,0.06597437;0.5975667,0.3914594,0.1073426;0.6441905,0.6054816,-0.002888547;0.7579801,0.5486876,0.02771557;0.8182393,0.5145118,0.05567953;0.8576642,0.485984,0.0791464;0.6548499,0.6904516,0.0289128;0.7840722,0.6383364,0.05679767;0.8514016,0.6023201,0.08000974;0.8941935,0.575409,0.09497845;0.6447631,0.7573227,0.0715488;0.7565404,0.7187742,0.1049801;0.8210915,0.6887472,0.1308981;0.8617989,0.6625528,0.1495278;0.6215183,0.8112135,0.1182508;0.7039683,0.8033947,0.144611;0.7476768,0.7894288,0.1587285;0.7779412,0.7725152,0.1702033;
0.4135191,0.740743,-8.746128E-05;0.4463809,0.5885016,0.01675467;0.5093783,0.4961123,0.03345272;0.5686834,0.4342115,0.0614229;0.6044521,0.3870041,0.1027035;0.6473516,0.6008911,-0.008295455;0.7604937,0.5442188,0.02297274;0.8196703,0.5075037,0.05272996;0.8569056,0.4768224,0.07790779;0.6575155,0.6850269,0.02387633;0.7859275,0.6296601,0.05325137;0.8513776,0.5906382,0.07864884;0.8928834,0.5603741,0.09468035;0.6467801,0.7521985,0.06667478;0.7583807,0.7119362,0.1009315;0.8221081,0.6808742,0.1270656;0.8623157,0.6539869,0.1456214;0.6233959,0.8065851,0.1140959;0.7078628,0.7953742,0.1410479;0.7520462,0.77951,0.1558285;0.7828075,0.7616783,0.1672545;
0.4135191,0.740743,-8.746128E-05;0.4463809,0.5885016,0.01675467;0.5093783,0.4961123,0.03345272;0.5686834,0.4342115,0.0614229;0.6044521,0.3870041,0.1027035;0.6473516,0.6008911,-0.008295455;0.7604937,0.5442188,0.02297274;0.8196703,0.5075037,0.05272996;0.8569056,0.4768224,0.07790779;0.6575155,0.6850269,0.02387633;0.7859275,0.6296601,0.05325137;0.8513776,0.5906382,0.07864884;0.8928834,0.5603741,0.09468035;0.6467801,0.7521985,0.06667478;0.7583807,0.7119362,0.1009315;0.8221081,0.6808742,0.1270656;0.8623157,0.6539869,0.1456214;0.6233959,0.8065851,0.1140959;0.7078628,0.7953742,0.1410479;0.7520462,0.77951,0.1558285;0.7828075,0.7616783,0.1672545;
0.4246625,0.7374991,-7.883373E-05;0.4583712,0.5904547,0.0159147;0.5218925,0.5004898,0.02672951;0.5826628,0.4412718,0.04997542;0.6236652,0.3958539,0.08567423;0.6534171,0.6038314,-0.02871802;0.7683662,0.5417864,0.001130577;0.8251271,0.5015008,0.03640298;0.8573955,0.4685687,0.06616859;0.6663882,0.6945738,0.004396138;0.796249,0.6284129,0.03337331;0.85354,0.582688,0.07162177;0.8805189,0.551026,0.09808383;0.6576905,0.7643358,0.04874116;0.7729282,0.7121845,0.08550058;0.8291777,0.6695033,0.1203103;0.8583008,0.6352219,0.1471171;0.6369502,0.8183379,0.09736409;0.7238654,0.7971306,0.1291226;0.7667419,0.7700461,0.1502886;0.7934316,0.7439969,0.1693797;
0.4246625,0.7374991,-7.883373E-05;0.4583712,0.5904547,0.0159147;0.5218925,0.5004898,0.02672951;0.5826628,0.4412718,0.04997542;0.6236652,0.3958539,0.08567423;0.6534171,0.6038314,-0.02871802;0.7683662,0.5417864,0.001130577;0.8251271,0.5015008,0.03640298;0.8573955,0.4685687,0.06616859;0.6663882,0.6945738,0.004396138;0.796249,0.6284129,0.03337331;0.85354,0.582688,0.07162177;0.8805189,0.551026,0.09808383;0.6576905,0.7643358,0.04874116;0.7729282,0.7121845,0.08550058;0.8291777,0.6695033,0.1203103;0.8583008,0.6352219,0.1471171;0.6369502,0.8183379,0.09736409;0.7238654,0.7971306,0.1291226;0.7667419,0.7700461,0.1502886;0.7934316,0.7439969,0.1693797;
0.4246625,0.7374991,-7.883373E-05;0.4583712,0.5904547,0.0159147;0.5218925,0.5004898,0.02672951;0.5826628,0.4412718,0.04997542;0.6236652,0.3958539,0.08567423;0.6534171,0.6038314,-0.02871802;0.7683662,0.5417864,0.001130577;0.8251271,0.5015008,0.03640298;0.8573955,0.4685687,0.06616859;0.6663882,0.6945738,0.004396138;0.796249,0.6284129,0.03337331;0.85354,0.582688,0.07162177;0.8805189,0.551026,0.09808383;0.6576905,0.7643358,0.04874116;0.7729282,0.7121845,0.08550058;0.8291777,0.6695033,0.1203103;0.8583008,0.6352219,0.1471171;0.6369502,0.8183379,0.09736409;0.7238654,0.7971306,0.1291226;0.7667419,0.7700461,0.1502886;0.7934316,0.7439969,0.1693797;
0.431524,0.7417088,-9.204956E-05;0.4585239,0.598572,0.004474405;0.5198149,0.5072131,-0.0009055097;0.5878633,0.4489182,0.01318168;0.6405628,0.4061415,0.03600026;0.6406028,0.6032021,-0.09050906;0.7663081,0.5343941,-0.06969988;0.8189192,0.4868176,-0.02410355;0.8425829,0.4449276,0.01639167;0.6622637,0.6998823,-0.05713809;0.798189,0.6216107,-0.03602954;0.8512148,0.5672107,0.01478603;0.8662619,0.5246006,0.05335236;0.6625649,0.7711995,-0.008592391;0.7899315,0.7065141,0.02166986;0.8376018,0.6550112,0.07293798;0.850967,0.6122993,0.1138525;0.6504568,0.8236731,0.04432372;0.7499546,0.7850204,0.06970176;0.7944196,0.7446848,0.100853;0.8151695,0.7069553,0.1319601;
0.431524,0.7417088,-9.204956E-05;0.4585239,0.598572,0.004474405;0.5198149,0.5072131,-0.0009055097;0.5878633,0.4489182,0.01318168;0.6405628,0.4061415,0.03600026;0.6406028,0.6032021,-0.09050906;0.7663081,0.5343941,-0.06969988;0.8189192,0.4868176,-0.02410355;0.8425829,0.4449276,0.01639167;0.6622637,0.6998823,-0.05713809;0.798189,0.6216107,-0.03602954;0.8512148,0.5672107,0.01478603;0.8662619,0.5246006,0.05335236;0.6625649,0.7711995,-0.008592391;0.7899315,0.7065141,0.02166986;0.8376018,0.6550112,0.07293798;0.850967,0.6122993,0.1138525;0.6504568,0.8236731,0.04432372;0.7499546,0.7850204,0.06970176;0.7944196,0.7446848,0.100853;0.8151695,0.7069553,0.1319601;
0.4388517,0.736271,-0.0001173406;0.470031,0.5944486,0.0003795696;0.5457703,0.5074083,-0.001385332;0.6213657,0.4597856,0.01790239;0.6733686,0.426113,0.03993831;0.6467182,0.6050517,-0.1159567;0.7710869,0.5311729,-0.09272125;0.8068379,0.4782698,-0.02907135;0.8109688,0.4441386,0.02527334;0.667809,0.7046707,-0.08017178;0.8037707,0.609694,-0.05120111;0.8366352,0.5421292,0.02301948;0.8345779,0.5015391,0.08658273;0.6653346,0.7790118,-0.02862695;0.7920321,0.6989146,0.006657912;0.8157666,0.6366403,0.07947588;0.8108198,0.5964665,0.1412714;0.6505473,0.8302673,0.02621657;0.7473805,0.7750616,0.06097327;0.7746151,0.7202989,0.105932;0.7763433,0.6770017,0.1552898;
0.4388517,0.736271,-0.0001173406;0.470031,0.5944486,0.0003795696;0.5457703,0.5074083,-0.001385332;0.6213657,0.4597856,0.01790239;0.6733686,0.426113,0.03993831;0.6467182,0.6050517,-0.1159567;0.7710869,0.5311729,-0.09272125;0.8068379,0.4782698,-0.02907135;0.8109688,0.4441386,0.02527334;0.667809,0.7046707,-0.08017178;0.8037707,0.609694,-0.05120111;0.8366352,0.5421292,0.02301948;0.8345779,0.5015391,0.08658273;0.6653346,0.7790118,-0.02862695;0.7920321,0.6989146,0.006657912;0.8157666,0.6366403,0.07947588;0.8108198,0.5964665,0.1412714;0.6505473,0.8302673,0.02621657;0.7473805,0.7750616,0.06097327;0.7746151,0.7202989,0.105932;0.7763433,0.6770017,0.1552898;
